grant_ratio,participant_ratio,discount_rate,waiting_period_adj,validity_period
0.0005736398643841788,0.00028257134736317627,0.00822597325062203,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.0008785199621739751,0.00464542227424059,0.005599536590075304,0.007878151260504201
0.013086308330235719,0.0017149056460037113,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0019727614848333995,0.024225471652790067,0.00464542227424059,0.0053099053871403755,0.004726890756302521
0.005148584272211147,0.0003947668453205948,0.006614489023240502,0.0021239621548561497,0.004726890756302521
0.00799692706458419,0.0014711662189316893,0.004148429826793013,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.005333316299939845,0.004075968170429816,0.005599536590075304,0.004726890756302521
0.012646409829483125,0.004281599935879383,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.018713343319029307,0.0017328992636006552,0.00421695334965821,0.005599536590075304,0.007878151260504201
0.0036284905640549658,0.0002658055295552015,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.0005797495657835202,0.00020975011850024632,0.00598832579705853,0.003282486966595868,0.0031512605042016803
0.012499776995898928,0.0012692989984558539,0.0062120117797449205,0.005599536590075304,0.0031512605042016803
0.009402158386432748,0.0002025950093852262,0.00619862212585172,0.005599536590075304,0.0031512605042016803
0.015212484417206587,0.00032131054760130225,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.03051117672115788,0.005211256065746929,0.0044343383187478,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.0005245749195611383,0.004258697564737008,0.005599536590075304,0.0031512605042016803
0.012334815058116707,0.0016704084881345622,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.01829177392247474,6.537779848711537e-05,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.0003700035167441242,0.0017958557562280833,0.007794353819241249,0.004441011778335586,0.004726890756302521
0.004035824356349068,0.0010641717578506861,0.004547756563490195,0.005599536590075304,0.006302521008403361
0.018523942575649717,0.03286909749127709,0.00621516228654332,0.005599536590075304,0.006302521008403361
0.003781233099038504,0.002354928039446088,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.008021365870181556,0.0017846785443561002,0.005987538170358931,0.005599536590075304,0.004726890756302521
0.005394194268464681,0.0002449752710665,0.005862305525122536,0.005599536590075304,0.004726890756302521
0.023771259622474224,0.0068318247734133804,0.0042744500987290076,0.005599536590075304,0.0031512605042016803
0.0005904415432323693,0.000315975969207858,0.006614489023240502,0.005599536590075304,0.0031512605042016803
0.0011662809001203114,5.554312217748225e-06,0.00464542227424059,0.005020274184205445,0.006302521008403361
0.008070243481376286,0.003280943107870485,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.00041847608262480216,0.00621988804674092,0.005599536590075304,0.0055147058823529415
0.003017520424120809,0.0011126486805530425,0.00464542227424059,0.0053099053871403755,0.006302521008403361
0.0006164077741795688,0.0003739789247556531,0.006219100420041319,0.005599536590075304,0.003939075630252101
0.012102646404941724,0.0013479205228735594,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.002035530742619382,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.012223190813550734,0.0006725036251699013,0.00622067567344052,0.005599536590075304,0.004726890756302521
0.0011846100043183356,0.0005887168740537756,0.004799797107362183,0.005599536590075304,0.006302521008403361
0.008113011391171678,0.0008576050278377617,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.0003781294196052475,0.03598538036944908,0.004468993893530199,0.005599536590075304,0.004726890756302521
0.008113011391171678,0.017577613202308606,0.004260272818136207,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.006565011177893513,0.004734424091295386,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.002066225737343582,0.006223038553539319,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.011739340529918372,0.005436199480638955,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.0008136582629774593,0.006703490840295298,0.005599536590075304,0.004726890756302521
0.01131449492442666,0.0017607152795093455,0.007003576612842885,0.005599536590075304,0.004726890756302521
0.0009402219483446728,0.0014757387146975029,0.005431473720441355,0.005599536590075304,0.004726890756302521
0.008293919649606183,0.00029853274461976077,0.00464542227424059,0.005599536590075304,0.006302521008403361
1.1547335644753503e-05,0.002735884677416217,0.00464542227424059,0.005599536590075304,0.0031512605042016803
0.0009707704553413801,0.000751336839206398,0.00621988804674092,0.005599536590075304,0.006302521008403361
0.0005135204026146578,0.0005789368136657893,0.0059836000368609305,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.002529868340412143,0.0042500336710414085,0.005599536590075304,0.004726890756302521
0.0005064331489914203,0.002338754952570716,0.0042390068972470085,0.005599536590075304,0.0031512605042016803
0.0026448286387609704,0.03374684732661792,0.0037420144497994304,0.0,0.007615546218487396
0.003017520424120809,9.213536630186776e-05,0.004365027169183002,0.005599536590075304,0.006302521008403361
0.003017520424120809,0.0008785199621739751,0.003893238776122624,0.005599536590075304,0.006302521008403361
0.0008791249343512587,0.025941808743996018,0.00464542227424059,0.004441011778335586,0.007878151260504201
0.007654783786221061,0.0005807150064636054,0.00464542227424059,0.0053099053871403755,0.007878151260504201
0.00013985106503092625,0.0068910555287501445,0.00464542227424059,0.004441011778335586,0.006302521008403361
0.003017520424120809,0.0015061796818791554,0.003899539789719424,0.005213361652828732,0.006827731092436974
0.009938345781238967,0.01710359780791945,0.00688070684770529,0.005213361652828732,0.006565126050420167
0.004648810697745006,0.00035606998300622485,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.007260157548068172,0.004636758380544991,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.023160969235754832,0.006560142780968104,0.005599536590075304,0.004726890756302521
0.00032253113687124126,0.0016069439404220434,0.00464542227424059,0.004441011778335586,0.0
0.0005125428503907617,0.0008372404865103988,0.0044335506920482005,0.005599536590075304,0.006302521008403361
0.0011540614973216286,0.0032441937900489584,0.007875479369300047,0.005599536590075304,0.004989495798319327
0.0005736398643841788,0.018302438457037287,0.007009877626439683,0.005599536590075304,0.006302521008403361
0.007813636022603942,0.005441659046835332,0.006161603670970522,0.005599536590075304,0.006302521008403361
0.0005736398643841788,0.001572438532559668,0.00621988804674092,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.002277026259732257,0.004112986625311015,0.0021239621548561497,0.004726890756302521
0.008021365870181556,5.885775822845787e-05,0.004641484140742592,0.005020274184205445,0.006302521008403361
0.009603778532611022,0.004730212576014026,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0005736398643841788,0.002363522637968861,0.007724255042976852,0.005020274184205445,0.0055147058823529415
9.708315523553636e-05,0.001252787208190419,0.004474507280427398,0.005213361652828732,0.005252100840336133
0.0005736398643841788,0.00013730993095113924,0.0,0.005020274184205445,0.004726890756302521
0.002571512221968873,0.000595702631473768,0.00464542227424059,0.005599536590075304,0.006302521008403361
0.0,0.0007788988275725405,0.004327221087602205,0.0009654373431164318,0.006302521008403361
0.007911391244993408,0.0036752785297479917,0.004554057577086995,0.005599536590075304,0.006302521008403361
0.010215787321783068,0.008313863794545242,0.00464542227424059,0.005599536590075304,0.004726890756302521
0.0018505674568465682,0.0023802884557768394,0.005743373893482942,0.005599536590075304,0.0031512605042016803
0.0005736398643841788,0.0043212705704401755,0.00622225092683972,0.003282486966595868,0.0031512605042016803
0.0005736398643841788,0.0035491961927981083,0.004396532237167001,0.005599536590075304,0.0031512605042016803
0.007972488258986823,0.0015870027783322555,0.004721034437402187,0.005020274184205445,0.0055147058823529415
0.009901626475828922,0.005677692971783483,0.006552266513972105,0.005599536590075304,0.006302521008403361
0.008137450196769045,0.0027787306562588256,0.004640696514042991,0.005599536590075304,0.006302521008403361
0.001673386116265661,0.005272222675957749,0.004628882113548991,0.003282486966595868,0.004726890756302521
0.0005736398643841788,0.0006211477236520354,0.00464542227424059,0.003282486966595868,0.0031512605042016803
0.010660756874697114,0.023441119277258313,0.00464542227424059,0.005020274184205445,0.006302521008403361
0.00745927334144213,0.002180030076403785,0.004312256180309807,0.005599536590075304,0.004726890756302521
0.0005858592671828617,0.015799632094111702,0.00622067567344052,0.005599536590075304,0.004726890756302521
0.007984707661785507,0.00012829195319078734,0.004532004029498196,0.005599536590075304,0.004726890756302521
